sensors/imu,2014-11-23 06:07:57,11.26,-22.53,250.88,76.67,-16.5,61.83,7.86,-2.8,-5.12
sensors/imu,2014-11-23 06:07:57,12.29,-21.5,248.83,76.67,-16.83,62.33,7.86,-2.78,-5.12
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,248.83,76.83,-16.5,62.0,7.86,-2.78,-5.1
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,250.88,76.67,-16.83,62.17,7.86,-2.78,-5.11
sensors/imu,2014-11-23 06:07:57,13.31,-23.55,250.88,76.83,-17.0,61.67,7.87,-2.79,-5.11
sensors/imu,2014-11-23 06:07:57,13.31,-22.53,248.83,76.67,-16.17,61.83,7.88,-2.81,-5.14
sensors/imu,2014-11-23 06:07:57,13.31,-22.53,249.86,77.0,-16.33,62.17,7.87,-2.83,-5.14
sensors/imu,2014-11-23 06:07:57,13.31,-23.55,248.83,76.83,-16.33,61.83,7.87,-2.85,-5.14
sensors/imu,2014-11-23 06:07:57,11.26,-21.5,248.83,77.33,-16.33,62.0,7.87,-2.87,-5.17
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,77.33,-16.67,62.5,7.86,-2.82,-5.15
sensors/imu,2014-11-23 06:07:57,11.26,-22.53,248.83,77.33,-16.5,62.0,7.86,-2.84,-5.15
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,248.83,77.17,-16.5,62.17,7.86,-2.82,-5.15
sensors/imu,2014-11-23 06:07:57,12.29,-21.5,249.86,77.0,-16.83,62.0,7.86,-2.82,-5.15
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,77.33,-16.5,62.0,7.86,-2.81,-5.13
sensors/imu,2014-11-23 06:07:57,13.31,-23.55,249.86,77.17,-16.17,61.83,7.86,-2.81,-5.13
sensors/imu,2014-11-23 06:07:57,12.29,-23.55,250.88,77.0,-16.67,61.67,7.85,-2.84,-5.16
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,250.88,77.5,-16.67,62.5,7.85,-2.83,-5.18
sensors/imu,2014-11-23 06:07:57,11.26,-22.53,248.83,77.17,-16.5,62.0,7.85,-2.83,-5.18
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,250.88,77.33,-16.5,62.33,7.86,-2.8,-5.17
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,77.0,-17.17,62.33,7.85,-2.8,-5.17
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,76.83,-17.0,62.0,7.86,-2.8,-5.17
